ENTERPRISEID,CUSTOMERENTERPRISEID,CLIENTENTERPRISEID,CLIENTLOCATIONENTERPRISEID,SECURITYPROVIDERENTERPRISEID,GUARDQUALIFICATIONENTERPRISEID,SERVICELINECURRENTENTERPRISEID,WORKORDERTERMINATIONREASONENTERPRISEID,NUMBER,FULFILLMENTTYPE,CLASS,CATEGORY,POSITION,BILLINGCODE,STARTDATE,ENDDATE,DATECREATEDUTC,DATEMODIFIEDUTC
633479B2-6ECB-4A2B-A283-1240D107D144,Psrm-CUS080009,Psrm-ODS-C0001043,Psrm-ODS-CL0063742,Psrm-ODS-V0004489,Psrm-WOGQ000003,Psrm-ODSSL000012,,L4489.24143,MSP,New,Long Term,Off Duty,N/A,2023-05-01T01:30:00Z,,2023-05-16T17:54:00-07:00,2023-05-16T17:54:00-07:00
1797C4B4-3837-4FA9-8BB0-6366A0F51B05,Psrm-CUS080009,Psrm-ODS-C0001043,Psrm-ODS-CL0063742,Psrm-ODS-V0004489,Psrm-WOGQ000003,Psrm-ODSSL000012,,L4489.24160,MSP,New,Long Term,Off Duty 5,N/A,2023-05-01T19:00:00Z,,2023-05-16T20:24:00-07:00,2023-05-16T20:24:00-07:00
C4E52335-49D5-4395-BD1A-769939868A12,Psrm-CUS080009,Psrm-ODS-C0000627,Psrm-ODS-CL0063772,Psrm-ODS-V0005353,Psrm-WOGQ000002,Psrm-ODSSL000018,,T5353.28226,MSP,Terminated,Temporary,Guard,N/A,2023-08-21T17:00:00Z,2023-08-21T17:00:00Z,2023-08-22T13:01:00-07:00,2023-08-22T13:01:00-07:00
398EE57F-7087-43BD-A8B6-FC5997BDD88D,Psrm-CUS080009,Psrm-ODS-C0000627,Psrm-ODS-CL0063772,Psrm-ODS-V0001994,Psrm-WOGQ000003,Psrm-ODSSL000012,,T1994.27764,Direct,Terminated,Temporary,Off Duty,N/A,2023-10-12T06:00:00Z,2023-10-12T06:00:00Z,2023-10-13T13:01:00-07:00,2023-10-13T13:01:00-07:00
CE663BC4-32D6-432C-865A-9C780B2F13BA,Psrm-CUS080009,Psrm-ODS-C0001006,Psrm-ODS-CL0063790,Psrm-ODS-V0006586,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000004,T5638.14978,Subcontractor1099,Terminated,Temporary,Off Duty,Requested by: Robert Bonner,2023-09-26T00:00:00Z,2023-09-26T00:00:00Z,2023-09-27T13:01:00-07:00,2023-09-27T13:01:00-07:00
EFE0795D-A7DA-4D06-B565-2A26CE4D6BCB,Psrm-CUS080009,Psrm-ODS-C0000927,Psrm-ODS-CL0063860,Psrm-ODS-V0006565,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000001,T6565.21227,MSP,Terminated,Temporary,Off Duty,N/A,2023-08-30T18:00:00Z,2023-08-30T18:00:00Z,2023-08-31T13:01:00-07:00,2023-08-31T13:01:00-07:00
9A267796-140E-4653-B5FE-32B5F4256158,Psrm-CUS080009,Psrm-ODS-C0001063,Psrm-ODS-CL0063897,Psrm-ODS-V0005329,Psrm-WOGQ000003,Psrm-ODSSL000012,,T5329.28319,MSP,Terminated,Temporary,Off Duty,N/A,2023-08-24T14:00:00Z,2023-08-24T14:00:00Z,2023-08-25T13:06:00-07:00,2023-08-25T13:06:00-07:00
A9627D59-6DE7-4236-8448-1239AC9319A1,Psrm-CUS080009,Psrm-ODS-C0001063,Psrm-ODS-CL0063897,Psrm-ODS-V0005329,Psrm-WOGQ000003,Psrm-ODSSL000012,,T5329.28320,MSP,Terminated,Temporary,Guard 2,N/A,2023-08-24T14:00:00Z,2023-08-24T14:00:00Z,2023-08-25T13:06:00-07:00,2023-08-25T13:06:00-07:00
B6249EE6-8C96-489B-BE13-9AF7CCF2DB2D,Psrm-CUS080009,Psrm-ODS-C0000872,Psrm-ODS-CL0063939,Psrm-ODS-V0001994,Psrm-WOGQ000003,Psrm-ODSSL000012,,T1994.24969,Direct,Terminated,Temporary,Off Duty 2,B0702740502 | 142217,2023-09-04T01:00:00Z,2023-09-04T01:00:00Z,2023-09-05T13:06:00-07:00,2023-09-05T13:06:00-07:00
B30A44A2-C6D6-41DE-A955-FACAB56CEB2E,Psrm-CUS080009,Psrm-ODS-C0001063,Psrm-ODS-CL0063950,Psrm-ODS-V0005353,Psrm-WOGQ000001,Psrm-ODSSL000018,,T5353.25706,Subcontractor1099,Revised,Temporary,Guard 2,N/A,2023-10-16T20:00:00Z,2024-04-01T04:00:00Z,2023-06-22T22:47:00-07:00,2023-10-16T21:16:00-07:00
03CCB6B4-7D53-49E7-9469-3DEE3AAE7176,Psrm-CUS080009,Psrm-ODS-C0001063,Psrm-ODS-CL0063950,Psrm-ODS-V0005353,Psrm-WOGQ000001,Psrm-ODSSL000018,,T5353.25874,Subcontractor1099,Revised,Temporary,Guard 3,N/A,2023-10-17T04:00:00Z,2024-03-31T20:00:00Z,2023-06-27T21:06:00-07:00,2023-10-16T21:18:00-07:00
F1BBFABB-ACDC-442D-84EB-843EFBD27B09,Psrm-CUS080009,Psrm-ODS-C0001063,Psrm-ODS-CL0063950,Psrm-ODS-V0005389,Psrm-WOGQ000003,Psrm-ODSSL000012,,L5389.15425,Subcontractor1099,Revised,Long Term,Off Duty,First Reviewer Email: DCarpenter1@ups.com  Location & Ship To: OHTRA971966,2023-06-27T07:00:00Z,,2022-12-14T01:16:00-08:00,2023-06-26T15:17:00-07:00
B858DEE3-7B1F-4534-ADB2-A9E0D809E507,Psrm-CUS080009,Psrm-ODS-C0001063,Psrm-ODS-CL0063950,Psrm-ODS-V0005353,Psrm-WOGQ000001,Psrm-ODSSL000018,Psrm-ODS-WOTR000003,T5353.25663,Subcontractor1099,Terminated,Temporary,Guard 1,N/A,2023-10-14T04:00:00Z,2023-10-14T04:00:00Z,2023-10-17T13:01:00-07:00,2023-10-17T13:01:00-07:00
85D4758E-9300-45C8-827F-3D81A9ABEA87,Psrm-CUS080009,Psrm-ODS-C0001063,Psrm-ODS-CL0063950,Psrm-ODS-V0005353,Psrm-WOGQ000001,Psrm-ODSSL000018,Psrm-ODS-WOTR000003,T5353.26848,Subcontractor1099,Terminated,Temporary,Guard 4,N/A,2023-10-16T20:00:00Z,2023-10-16T20:00:00Z,2023-10-18T13:06:00-07:00,2023-10-18T13:06:00-07:00
B0B89AA9-4F21-42EC-B758-F09EC0DD3C43,Psrm-CUS080009,Psrm-ODS-C0000627,Psrm-ODS-CL0064033,Psrm-ODS-V0005782,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000004,T5782.18589,Subcontractor1099,Terminated,Temporary,Off Duty 12,N/A,2023-09-24T00:30:00Z,2023-09-24T00:30:00Z,2023-09-26T13:01:00-07:00,2023-09-26T13:01:00-07:00
5DEE0427-0A5D-4804-9933-191B8068D915,Psrm-CUS080009,Psrm-ODS-C0000975,Psrm-ODS-CL0064074,Psrm-ODS-V0001994,Psrm-WOGQ000003,Psrm-ODSSL000012,,L1994.17387,Direct,Revised,Long Term,Off Duty,N/A,2023-03-07T00:00:00Z,,2023-01-09T19:13:00-08:00,2023-03-06T15:14:00-08:00
EAF1AABE-3E00-44F0-A7A3-038E70EBB0E6,Psrm-CUS080009,Psrm-ODS-C0001043,Psrm-ODS-CL0064077,Psrm-ODS-V0005456,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000005,T5456.15152,Subcontractor1099,Terminated,Temporary,Off Duty,N/A,2023-09-01T01:00:00Z,2023-09-01T01:00:00Z,2023-09-02T13:01:00-07:00,2023-09-02T13:01:00-07:00
AE6C0CFF-52B1-4C5F-90F4-FE81FB4838FC,Psrm-CUS080009,Psrm-ODS-C0001043,Psrm-ODS-CL0064077,Psrm-ODS-V0005456,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000004,T5456.27804,Subcontractor1099,Terminated,Temporary,Off Duty 2,N/A,2023-09-03T01:00:00Z,2023-09-03T01:00:00Z,2023-09-06T13:06:00-07:00,2023-09-06T13:06:00-07:00
1DB57640-386B-465D-9154-E4EB647DE6C1,Psrm-CUS080009,Psrm-ODS-C0001030,Psrm-ODS-CL0064133,Psrm-ODS-V0001994,Psrm-WOGQ000003,Psrm-ODSSL000012,,L1994.16946,Direct,Revised,Long Term,Off Duty,N/A,2023-07-19T06:00:00Z,,2023-01-09T03:04:00-08:00,2023-07-18T15:48:00-07:00
93E79C5D-650E-4EA5-8EC6-544992B3D313,Psrm-CUS080009,Psrm-ODS-C0001030,Psrm-ODS-CL0064133,Psrm-ODS-V0005353,Psrm-WOGQ000001,Psrm-ODSSL000018,Psrm-ODS-WOTR000007,T5353.26549,MSP,Terminated,Temporary,Guard 1,N/A,2023-10-10T23:00:00Z,2023-10-10T23:00:00Z,2023-10-12T13:01:00-07:00,2023-10-12T13:01:00-07:00
0D3FBD6B-4F03-4625-BB5F-27BAED70CEEC,Psrm-CUS080009,Psrm-ODS-C0001030,Psrm-ODS-CL0064133,Psrm-ODS-V0005353,Psrm-WOGQ000001,Psrm-ODSSL000018,Psrm-ODS-WOTR000007,T5353.26958,MSP,Terminated,Temporary,Parking Lot Patrol 1,N/A,2023-10-10T23:00:00Z,2023-10-10T23:00:00Z,2023-10-12T13:01:00-07:00,2023-10-12T13:01:00-07:00
8B97725F-4592-4931-9180-0738FF2EC8BD,Psrm-CUS080009,Psrm-ODS-C0001070,Psrm-ODS-CL0064272,Psrm-ODS-V0006827,Psrm-WOGQ000003,Psrm-ODSSL000012,,L6827.21005,MSP,New,Long Term,Off Duty 10,Vendor 994940,2023-02-20T16:00:00Z,,2023-03-16T18:56:00-07:00,2023-03-16T18:56:00-07:00
F9940544-2526-4727-811B-EF5FF8074068,Psrm-CUS080009,Psrm-ODS-C0001070,Psrm-ODS-CL0064272,Psrm-ODS-V0006827,Psrm-WOGQ000003,Psrm-ODSSL000012,,L6827.22234,MSP,New,Long Term,Off Duty,Vendor 994940,2023-03-20T16:00:00Z,,2023-04-10T14:33:00-07:00,2023-04-10T14:33:00-07:00
2C944833-4215-4584-AF23-9A292AA39D05,Psrm-CUS080009,Psrm-ODS-C0000839,Psrm-ODS-CL0064382,Psrm-ODS-V0001994,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000003,L1994.16750,Direct,Revised,Long Term,Off Duty,N/A,2023-11-26T18:00:00Z,2023-11-26T18:00:00Z,2022-12-16T00:16:00-08:00,2023-10-06T14:46:00-07:00
C4E510A8-87D1-4233-BC51-44736991C174,Psrm-CUS080009,Psrm-ODS-C0000872,Psrm-ODS-CL0064398,Psrm-ODS-V0005353,Psrm-WOGQ000001,Psrm-ODSSL000018,,L5353.27254,MSP,Terminated,Long Term,Guard 2,B0703741524 | 142924,2023-09-21T17:30:00Z,2023-09-21T17:30:00Z,2023-09-23T13:01:00-07:00,2023-09-23T13:01:00-07:00
791D03E8-5B2B-4136-B61C-A2A6D792C280,Psrm-CUS080009,Psrm-ODS-C0000872,Psrm-ODS-CL0064462,Psrm-ODS-V0001994,Psrm-WOGQ000003,Psrm-ODSSL000012,,L1994.16800,Direct,New,Long Term,Off Duty,B0201590945 | 515074,2021-07-08T00:00:00Z,,2022-12-16T00:17:00-08:00,2022-12-16T00:17:00-08:00
45857F32-2BF5-41F2-A40C-B86C4B476C78,Psrm-CUS080009,Psrm-ODS-C0001074,Psrm-ODS-CL0064513,Psrm-ODS-V0001994,Psrm-WOGQ000003,Psrm-ODSSL000012,,L1994.17039,Direct,Revised,Long Term,Off Duty,N/A,2023-09-01T08:00:00Z,,2022-12-16T00:18:00-08:00,2023-08-17T21:36:00-07:00
E73C03F1-4862-4D5F-9B96-B1230C25CD2F,Psrm-CUS080009,Psrm-ODS-C0001189,Psrm-ODS-CL0064568,Psrm-ODS-V0005471,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000007,L5471.26006,Subcontractor1099,Revised,Long Term,Off Duty,N/A,2023-11-18T22:00:00Z,2023-11-18T22:00:00Z,2023-06-29T15:56:00-07:00,2023-06-29T15:56:00-07:00
E97B3D70-0B89-4688-B4AD-0DD0DBCB4615,Psrm-CUS080009,Psrm-ODS-C0000781,Psrm-ODS-CL0064576,Psrm-ODS-V0005524,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000005,L5524.18473,Subcontractor1099,Terminated,Long Term,Off Duty 10,N/A,2023-10-01T00:30:00Z,2023-10-01T00:30:00Z,2023-10-02T13:01:00-07:00,2023-10-02T13:01:00-07:00
10AEC743-BCB4-4581-9BF1-F69493BB9A90,Psrm-CUS080009,Psrm-ODS-C0000781,Psrm-ODS-CL0064576,Psrm-ODS-V0005524,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000005,L5524.18474,Subcontractor1099,Terminated,Long Term,Off Duty 14,N/A,2023-10-01T00:30:00Z,2023-10-01T00:30:00Z,2023-10-02T13:01:00-07:00,2023-10-02T13:01:00-07:00
FE842485-9F87-474E-84DF-82BB2E606619,Psrm-CUS080009,Psrm-ODS-C0001027,Psrm-ODS-CL0064652,Psrm-ODS-V0005484,Psrm-WOGQ000003,Psrm-ODSSL000012,,L5484.21579,Subcontractor1099,Revised,Long Term,Off Duty,N/A,2023-06-27T09:00:00Z,,2023-03-27T19:04:00-07:00,2023-06-26T22:22:00-07:00
72705798-17A9-4247-947E-15B786BC530E,Psrm-CUS080009,Psrm-ODS-C0000781,Psrm-ODS-CL0064663,Psrm-ODS-V0002017,Psrm-WOGQ000003,Psrm-ODSSL000012,,L2017.15104,MSP,Revised,Long Term,Off Duty,N/A,2023-06-30T18:30:00Z,,2023-01-09T02:58:00-08:00,2023-06-26T15:30:00-07:00
318C3FF9-D79C-471F-A703-BA3E49C0CF7F,Psrm-CUS080009,Psrm-ODS-C0000872,Psrm-ODS-CL0064714,Psrm-ODS-V0005353,Psrm-WOGQ000001,Psrm-ODSSL000018,,L5353.21988,MSP,Revised,Long Term,Guard 1,B0703741523 | 143086,2023-09-30T08:00:00Z,,2023-04-03T16:09:00-07:00,2023-09-29T19:54:00-07:00
BCABDFCD-B910-457D-8B76-4A0B07A79030,Psrm-CUS080009,Psrm-ODS-C0000872,Psrm-ODS-CL0064714,Psrm-ODS-V0005353,Psrm-WOGQ000001,Psrm-ODSSL000018,,L5353.22420,MSP,Revised,Long Term,Off Duty 2,B0703741523 | 143086,2023-09-30T08:00:00Z,,2023-04-13T14:37:00-07:00,2023-09-29T19:55:00-07:00
E0E81A43-841A-4453-A5D9-6E959A35F1E3,Psrm-CUS080009,Psrm-ODS-C0001189,Psrm-ODS-CL0064753,Psrm-ODS-V0005332,Psrm-WOGQ000003,Psrm-ODSSL000012,,T5332.27942,MSP,Terminated,Temporary,Off Duty,N/A,2023-08-22T22:30:00Z,2023-08-22T22:30:00Z,2023-08-24T13:00:00-07:00,2023-08-24T13:00:00-07:00
0E8DCDD2-04D9-49C8-96C5-A2F73C5D8495,Psrm-CUS080009,Psrm-ODS-C0001189,Psrm-ODS-CL0064753,Psrm-ODS-V0005332,Psrm-WOGQ000003,Psrm-ODSSL000012,,T5332.28257,MSP,Terminated,Temporary,Off Duty,N/A,2023-08-24T22:30:00Z,2023-08-24T22:30:00Z,2023-08-26T13:01:00-07:00,2023-08-26T13:01:00-07:00
D43FEE88-85D1-4C40-B666-62907FC4BB57,Psrm-CUS080009,Psrm-ODS-C0001189,Psrm-ODS-CL0064753,Psrm-ODS-V0005332,Psrm-WOGQ000003,Psrm-ODSSL000012,,T5332.28259,MSP,Terminated,Temporary,Off Duty,N/A,2023-08-30T22:30:00Z,2023-08-30T22:30:00Z,2023-09-01T13:01:00-07:00,2023-09-01T13:01:00-07:00
E3B9C153-7236-4C53-9901-700747FCCDC1,Psrm-CUS080009,Psrm-ODS-C0001074,Psrm-ODS-CL0064816,Psrm-ODS-V0001994,Psrm-WOGQ000003,Psrm-ODSSL000012,,L1994.17368,Direct,Revised,Long Term,Off Duty,N/A,2023-10-21T08:30:00Z,,2023-01-09T19:13:00-08:00,2023-10-20T14:36:00-07:00
73F2948F-B002-4584-8FAE-68D904F230F2,Psrm-CUS080009,Psrm-ODS-C0001189,Psrm-ODS-CL0064852,Psrm-ODS-V0006780,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000004,L6780.26097,MSP,Terminated,Long Term,Off Duty,Vendor #63303,2023-09-12T22:00:00Z,2023-09-12T22:00:00Z,2023-09-14T13:01:00-07:00,2023-09-14T13:01:00-07:00
827AE18B-C546-400B-9FA0-2F49978ACA1C,Psrm-CUS080009,Psrm-ODS-C0001189,Psrm-ODS-CL0064852,Psrm-ODS-V0006780,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000007,L6780.29234,MSP,Revised,Long Term,Off Duty 15,Vendor #63303,2023-11-18T22:00:00Z,2023-11-18T22:00:00Z,2023-09-12T19:15:00-07:00,2023-09-12T19:15:00-07:00
129CFE06-015C-4B7B-9124-A7F38B3964D0,Psrm-CUS080009,Psrm-ODS-C0000725,Psrm-ODS-CL0064868,Psrm-ODS-V0002017,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000004,T2017.27365,MSP,Terminated,Temporary,Off Duty 3,N/A,2023-09-11T22:00:00Z,2023-09-11T22:00:00Z,2023-09-13T13:01:00-07:00,2023-09-13T13:01:00-07:00
3A063C1E-607D-4821-AD7F-3AFB2723E82F,Psrm-CUS080009,Psrm-ODS-C0001008,Psrm-ODS-CL0065056,Psrm-ODS-V0002017,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000005,L2017.15110,MSP,Terminated,Long Term,Off Duty,N/A,2023-10-27T22:30:00Z,2023-10-27T22:30:00Z,2023-10-29T13:01:00-07:00,2023-10-29T13:01:00-07:00
E82C5075-D2F1-4F28-B886-9C2594A6FFA6,Psrm-CUS080009,Psrm-ODS-C0000872,Psrm-ODS-CL0065095,Psrm-ODS-V0001994,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000003,L1994.17381,Direct,Terminated,Long Term,Off Duty,B0201741841 | 143148,2023-08-26T13:30:00Z,2023-08-26T13:30:00Z,2023-08-27T13:01:00-07:00,2023-08-27T13:01:00-07:00
CA8681C1-B3EA-4D3D-A775-C6D0B9D59934,Psrm-CUS080009,Psrm-ODS-C0000872,Psrm-ODS-CL0065173,Psrm-ODS-V0001994,Psrm-WOGQ000003,Psrm-ODSSL000012,,L1994.24343,Direct,Revised,Long Term,Off Duty,B0702740298 | 142183,2023-06-26T00:00:00Z,2023-12-31T17:15:00Z,2023-05-20T19:26:00-07:00,2023-05-25T20:20:00-07:00
BE4B9711-BB6F-40CF-BFB1-2F6F0C5447D7,Psrm-CUS080009,Psrm-ODS-C0000872,Psrm-ODS-CL0065225,Psrm-ODS-V0001994,Psrm-WOGQ000003,Psrm-ODSSL000012,,L1994.16768,Direct,New,Long Term,Off Duty,B0021130021 | 862021,2020-06-06T00:00:00Z,,2022-12-16T00:17:00-08:00,2022-12-16T00:17:00-08:00
69C760E3-B97E-4653-83F2-1C046A5B117D,Psrm-CUS080009,Psrm-ODS-C0001030,Psrm-ODS-CL0065226,Psrm-ODS-V0001994,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000007,L1994.18884,Direct,Terminated,Long Term,Off Duty 2,N/A,2023-10-31T23:15:00Z,2023-10-31T23:15:00Z,2023-11-02T13:01:00-07:00,2023-11-02T13:01:00-07:00
3FCCA486-0208-4DFF-BE0A-0779AD8D959E,Psrm-CUS080009,Psrm-ODS-C0000872,Psrm-ODS-CL0065266,Psrm-ODS-V0005353,Psrm-WOGQ000002,Psrm-ODSSL000018,,L5353.18522,MSP,Revised,Long Term,Guard 1,B0703740760 | 142303,2023-01-27T08:00:00Z,,2023-01-26T19:53:00-08:00,2023-01-26T19:54:00-08:00
BDC6757D-170E-4F6D-BCD8-0ACFF784346E,Psrm-CUS080009,Psrm-ODS-C0000725,Psrm-ODS-CL0065376,Psrm-ODS-V0002017,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000004,T2017.27704,MSP,Terminated,Temporary,Off Duty 2,N/A,2023-09-11T22:00:00Z,2023-09-11T22:00:00Z,2023-09-13T13:01:00-07:00,2023-09-13T13:01:00-07:00
D68D120F-5D99-4E1A-9BD2-AC8E20528DD3,Psrm-CUS080009,Psrm-ODS-C0001074,Psrm-ODS-CL0065495,Psrm-ODS-V0002543,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000005,L2543.22057,MSP,Terminated,Long Term,Off Duty 3,AU#: 0066370 WO#: 8151748,2023-10-08T17:00:00Z,2023-10-08T17:00:00Z,2023-10-09T13:01:00-07:00,2023-10-09T13:01:00-07:00
5D6FFF53-A056-444D-A993-332F2EB1055C,Psrm-CUS080009,Psrm-ODS-C0001074,Psrm-ODS-CL0065495,Psrm-ODS-V0002543,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000005,L2543.22745,MSP,Terminated,Long Term,Off Duty 4,AU#: 0066370 WO#: 8151748,2023-10-08T17:00:00Z,2023-10-08T17:00:00Z,2023-10-09T13:01:00-07:00,2023-10-09T13:01:00-07:00
3FEB20AC-332E-413F-9D24-44F678C78379,Psrm-CUS080009,Psrm-ODS-C0001070,Psrm-ODS-CL0065531,Psrm-ODS-V0006567,Psrm-WOGQ000003,Psrm-ODSSL000012,,L3490.15374,MSP,Revised,Long Term,Off Duty 2,Vendor #994940,2023-09-18T12:00:00Z,,2023-01-09T03:06:00-08:00,2023-09-18T12:57:00-07:00
64E8A8CA-E3D1-4FE5-A5DC-5B3619742DC9,Psrm-CUS080009,Psrm-ODS-C0001070,Psrm-ODS-CL0065531,Psrm-ODS-V0006567,Psrm-WOGQ000003,Psrm-ODSSL000012,,L3490.15373,MSP,Revised,Long Term,Off Duty,Vendor #994940,2023-09-18T12:00:00Z,,2023-01-09T03:06:00-08:00,2023-09-18T12:58:00-07:00
E0190D17-D12D-4435-9650-C5041D26DE7D,Psrm-CUS080009,Psrm-ODS-C0000627,Psrm-ODS-CL0065539,Psrm-ODS-V0002556,Psrm-WOGQ000003,Psrm-ODSSL000012,,L2556.14912,MSP,Revised,Long Term,Off Duty,N/A,2023-08-25T20:00:00Z,,2022-12-14T00:51:00-08:00,2023-08-17T20:36:00-07:00
1877D119-271C-4224-80CD-60BD1B69CEDD,Psrm-CUS080009,Psrm-ODS-C0001070,Psrm-ODS-CL0065583,Psrm-ODS-V0005356,Psrm-WOGQ000003,Psrm-ODSSL000012,Psrm-ODS-WOTR000001,T5356.21748,Subcontractor1099,Terminated,Temporary,Off Duty,N/A,2023-10-13T23:00:00Z,2023-10-13T23:00:00Z,2023-10-15T13:01:00-07:00,2023-10-15T13:01:00-07:00
BC6A70B2-90E7-4EBB-A9F0-182B7379633B,Psrm-CUS080009,Psrm-ODS-C0001070,Psrm-ODS-CL0065583,Psrm-ODS-V0005356,Psrm-WOGQ000003,Psrm-ODSSL000012,,L5356.31002,Subcontractor1099,New,Long Term,Off Duty 2,N/A,2023-06-27T07:00:00Z,,2023-10-13T18:32:00-07:00,2023-10-13T18:32:00-07:00
394A9A82-D012-4309-8F79-06A87D14B8D7,Psrm-CUS080009,Psrm-ODS-C0000872,Psrm-ODS-CL0065584,Psrm-ODS-V0002071,Psrm-WOGQ000003,Psrm-ODSSL000012,,L2071.27473,MSP,New,Long Term,Off Duty 2,B0121620352 | 515814,2023-06-24T08:15:00Z,,2023-08-03T19:13:00-07:00,2023-08-03T19:13:00-07:00
78873BBE-9902-4A4B-B4D9-9E0AF8AE4BD2,Psrm-CUS080007,Psrm-MUL-C0000575,Psrm-MUL-CL0065594,Psrm-MUL-V0001973,Psrm-WOGQ000002,Psrm-MULSL000025,,L1973.12557,Direct,Revised,Long Term,NON BILLABLE TRAINING,N/A,2023-09-11T00:00:00Z,,2023-09-11T22:38:00-07:00,2023-09-11T22:38:00-07:00
3B5731DB-8186-4A99-A246-D98C1A662C5B,Psrm-CUS000006,Psrm-ELS-C0000383,Psrm-ELS-CL0065598,Psrm-ELS-V0001207,Psrm-WOGQ000001,,,E1207.12577,Direct,Revised,Emergency,Post 2 Front Desk,N/A,2023-01-23T06:00:00Z,,2022-05-31T19:35:00-07:00,2023-01-21T18:58:00-08:00
6FBCF405-1A96-41C0-AF90-8F675B783E20,Psrm-CUS000006,Psrm-ELS-C0000383,Psrm-ELS-CL0065598,Psrm-ELS-V0001207,Psrm-WOGQ000001,,,E1207.12576,Direct,Revised,Emergency,Post 1 Main Gate,N/A,2023-01-23T06:00:00Z,,2022-05-31T19:32:00-07:00,2023-01-21T18:59:00-08:00
776587AF-7DEF-47E2-B197-ABE164B75ED3,Psrm-CUS000006,Psrm-ELS-C0000383,Psrm-ELS-CL0065598,Psrm-ELS-V0001207,Psrm-WOGQ000001,,,E1207.12581,Direct,Revised,Emergency,Post 5 Rover /Relief (24),N/A,2023-01-22T06:30:00Z,,2022-05-31T19:58:00-07:00,2023-01-21T18:59:00-08:00
B27B2C2C-FB4D-40AD-9E7F-251AAE053AA1,Psrm-CUS000006,Psrm-ELS-C0000383,Psrm-ELS-CL0065598,Psrm-ELS-V0001207,Psrm-WOGQ000001,,,E1207.12582,Direct,Revised,Emergency,Post 5 Rover/Relief (PM),N/A,2023-01-21T18:30:00Z,,2022-05-31T22:18:00-07:00,2023-01-21T18:59:00-08:00
F71A3963-7F8C-43F2-B742-9409994CD62C,Psrm-CUS000006,Psrm-ELS-C0000383,Psrm-ELS-CL0065598,Psrm-ELS-V0001207,Psrm-WOGQ000001,,,E1207.12580,Direct,Revised,Emergency,Post 4 East Gate,N/A,2023-01-23T06:30:00Z,,2022-05-31T19:44:00-07:00,2023-01-21T19:17:00-08:00
EA867A5C-E29D-49CC-A791-E4EB5981C103,Psrm-CUS000006,Psrm-ELS-C0000383,Psrm-ELS-CL0065598,Psrm-ELS-V0001207,Psrm-WOGQ000001,,,E1207.19009,Direct,New,Emergency,Post 8 Rover Relief,N/A,2023-02-05T07:00:00Z,,2023-02-03T23:02:00-08:00,2023-02-03T23:02:00-08:00
6D3BF24B-CDC3-4AD8-AB80-4885A746D1C0,Psrm-CUS000006,Psrm-ELS-C0000383,Psrm-ELS-CL0065598,Psrm-ELS-V0001207,Psrm-WOGQ000001,,,E1207.19014,Direct,New,Emergency,Post 6 Fleet Lot (PM),N/A,2023-02-05T19:00:00Z,,2023-02-04T00:51:00-08:00,2023-02-04T00:51:00-08:00
735FFDD0-209A-4942-B0F0-20C4BCDE26B0,Psrm-CUS000006,Psrm-ELS-C0000383,Psrm-ELS-CL0065598,Psrm-ELS-V0001207,Psrm-WOGQ000001,,,E1207.19015,Direct,New,Emergency,Post 6 Fleet Lot (AM),N/A,2023-01-22T07:00:00Z,,2023-02-04T00:52:00-08:00,2023-02-04T00:52:00-08:00
BAFE1A69-FC1B-4EBB-B451-EAA44DB57234,Psrm-CUS000006,Psrm-ELS-C0000383,Psrm-ELS-CL0065598,Psrm-ELS-V0001207,Psrm-WOGQ000001,,,E1207.19016,Direct,New,Emergency,Post 7 Monitor Room (AM),N/A,2023-02-05T06:00:00Z,,2023-02-04T01:02:00-08:00,2023-02-04T01:02:00-08:00
E944F999-B650-4D4D-A997-907B7E9489D9,Psrm-CUS000006,Psrm-ELS-C0000383,Psrm-ELS-CL0065598,Psrm-ELS-V0001207,Psrm-WOGQ000001,,,E1207.19017,Direct,New,Emergency,Post 7 Monitor Room (PM),N/A,2023-02-05T18:00:00Z,,2023-02-04T01:06:00-08:00,2023-02-04T01:06:00-08:00
